battery_id,discharge_cycle_num,ambient_temperature,capacity_ahr,SOH,RUL,is_censored,capacity_fade_rate,SOH_rolling_mean,SOH_rolling_std,temperature_stress_factor,cycle_normalized,Re_norm,Rct_norm
B0005,18,24.0,1.8030683142834096,97.65702773205133,107,False,-0.002076285718478395,97.74857855592867,0.26350661382813506,1.0,0.144,,
B0005,19,24.0,1.8027776247196041,97.64128352615015,106,False,0.000132065621516806,97.63307501498711,0.01897670724820065,1.0,0.152,,
B0005,20,24.0,1.8470259949329193,100.03784514435881,105,False,0.009003631326693417,98.11433305100438,1.0754430528949728,1.0,0.16,1.0,1.0
B0005,21,24.0,1.847417311283644,100.05903945597305,104,False,0.013363330156437961,98.60514973633865,1.3175947782185513,1.0,0.168,1.0039116922084788,0.978630914570787
B0005,22,24.0,1.8361774213478947,99.45026926436947,103,False,0.011085790069301098,98.96909302458057,1.2294651567404293,1.0,0.176,1.0096812341018253,0.9866398808245798
B0005,23,24.0,1.8257807475776242,98.88716899209392,102,False,0.0035157672131016448,99.21512127658909,1.0036041298567806,1.0,0.184,0.9888820407820643,0.9796738607830858
B0005,24,24.0,1.8251136435078368,98.85103758202625,101,False,-0.006546126655618443,99.4570720877643,0.5898677170901324,1.0,0.192,0.9802530146869189,0.9855151920693306
B0005,25,24.0,1.8255815042203762,98.8763776571733,100,False,-0.005473539196659239,99.22477859032719,0.5295948990398031,1.0,0.2,0.9993423050786153,0.9839429669454788
B0005,26,24.0,1.8140311275083907,98.25079101137486,99,False,-0.004449183103625437,98.86312890140756,0.4244382030645773,1.0,0.208,0.9751522972106356,0.9888577884658118
B0005,27,24.0,1.8147691941158939,98.29076586456597,98,False,-0.0033105622922906344,98.63122822144685,0.329608542886485,1.0,0.216,1.0133600890906826,0.9811025313686644
B0005,28,24.0,1.813969388710352,98.24744714056062,97,False,-0.0033100819699450213,98.5032838511402,0.32958329625298377,1.0,0.224,0.9958587425376185,0.9765216908898018
B0005,29,24.0,1.802765665167823,97.64063577793634,96,False,-0.004569341690314311,98.26120349032222,0.43723996045197894,1.0,0.232,0.994301703318566,0.9913870899343414
B0005,30,24.0,1.804077040117352,97.71166191643523,95,False,-0.0031911703730146544,98.0282603421746,0.3228619157584225,1.0,0.24,0.9970168268883542,0.976072340462011
B0005,31,24.0,1.8518025516704486,100.29655100152762,94,False,0.006417436651611125,98.43741234020516,1.0811515961811702,1.0,0.248,1.007894836574745,0.9992485748560234
B0005,32,24.0,1.8307038456739428,99.15381176070743,93,False,0.008250580042980874,98.61002151943345,1.120079058907193,1.0,0.256,1.0401582230877795,1.0069319869449773
B0005,33,24.0,1.8199041089501267,98.56888096225582,92,False,0.006090369312119753,98.67430828377249,1.1031632718792885,1.0,0.264,1.068395859292861,1.0006896770395672
B0005,34,24.0,1.8093079637028517,97.99497699973334,91,False,-0.002143659554932319,98.74517652813188,1.0290502200516582,1.0,0.272,1.0508528174864435,1.0029506182449088
B0005,35,24.0,1.80460990458052,97.74052269738557,90,False,-0.011578117615094672,98.75094868432195,1.0218595426550565,1.0,0.28,1.0528173429399013,1.0240898968133219
B0005,36,24.0,1.7993770651972192,97.45710385145267,89,False,-0.007794776532305341,98.18305925430697,0.679971250244804,1.0,0.288,1.0691016275649035,1.0318837015097073
B0005,37,24.0,1.7884432335370462,96.86491025945367,88,False,-0.007285264933179299,97.72527895405622,0.631819976753551,1.0,0.296,1.0527044454255265,1.0044731566576204
B0005,38,24.0,1.7829230484252723,96.56592831502256,87,False,-0.006893650159863133,97.32468842460955,0.597254473963337,1.0,0.304,1.0352969774907885,1.0355421655134749
B0005,39,24.0,1.7730337158018288,96.03030644057188,86,False,-0.007960639432932721,96.93175431277726,0.6857484035944709,1.0,0.312,1.0339701623040949,1.0357289184427423
B0005,40,24.0,1.773037755078937,96.03052521419984,85,False,-0.00680881379717808,96.58975481614013,0.6029703147356793,1.0,0.32,1.0686984342910264,1.012717505970105
B0005,41,24.0,1.7678721106662054,95.7507457540031,84,False,-0.005102753908801308,96.2484831966502,0.4537628972695245,1.0,0.328,1.0831598222503513,1.0040580059614463
B0005,42,24.0,1.7623150704093087,95.44976767670182,83,False,-0.004637756116754837,95.96545468009984,0.412626198847101,1.0,0.336,1.0754176782741285,1.0096296730744518
B0005,43,24.0,1.7676172924938447,95.73694439931913,82,False,-0.002155553128559586,95.79965789695915,0.24251134797475582,1.0,0.344,1.076524718185232,1.0037029209092998
B0005,44,24.0,1.762668359743147,95.4689023850203,81,False,-0.002099360884393879,95.68737708584884,0.2389626387510098,1.0,0.352,1.076524718185232,1.0037029209092998
B0005,45,24.0,1.7517304870664143,94.87648992518189,80,False,-0.0031929957865744368,95.45657002804526,0.3542034833818038,1.0,0.36,1.064442917538025,1.0536139603096701
B0005,46,24.0,1.7418496047960008,94.3413257351981,79,False,-0.005681773665404447,95.17468602428426,0.5616444488425694,1.0,0.368,1.0665392231912623,1.0316198972945905
B0005,47,24.0,1.7360913511847138,94.02944962481948,78,False,-0.008387063756540572,94.89062241390778,0.7235699290884349,1.0,0.376,1.084078317363747,1.0438198640854512
B0005,48,24.0,1.7936240148573608,97.14550955847287,77,False,0.004627217434672785,95.17233544573853,1.2314278033386994,1.0,0.384,1.084078317363747,1.0438198640854512
B0005,49,24.0,1.7831890223273275,96.58033388164654,76,False,0.011469148058318722,95.39462174506377,1.388624264429397,1.0,0.392,1.1066081001578756,1.0098548500091855
B0005,50,24.0,1.7673642076278957,95.72323692324807,75,False,0.009812687680640473,95.563971144677,1.3609960183502203,1.0,0.4,1.1137155328528652,1.0240966773917626
B0005,51,24.0,1.7570177850353066,95.16285833412425,74,False,0.0015593060471723345,95.72827766446224,1.2186352176831596,1.0,0.408,1.1167745095745956,1.0363790698103783
B0005,52,24.0,1.7468706179837907,94.61327173981627,73,False,-0.011967803103915983,95.8450420874616,1.0282678428354768,1.0,0.416,1.1018091085869863,1.0289026584062693
B0005,53,24.0,1.7417172507457144,94.33415723078987,72,False,-0.010343713280733101,95.282771621925,0.9000216735342473,1.0,0.424,1.1181417531099764,1.020599573060222
B0005,54,24.0,1.7364225056478186,94.04738547357843,71,False,-0.007718393824974396,94.77618194031137,0.6707275231812084,1.0,0.432,1.0962845291339063,1.0334802301483212
B0005,55,24.0,1.7263217239235826,93.50031118185856,70,False,-0.007184023455941937,94.33159679203348,0.6209176520751926,1.0,0.44,1.1244870706646344,1.0342035498498463
B0005,56,24.0,1.7158065389330133,92.93079215471079,69,False,-0.007752368492368464,93.88518355615079,0.6739786564430995,1.0,0.448,1.1129776827521691,1.0278448355172096
B0005,57,24.0,1.710533351135192,92.64518797491974,68,False,-0.008298376593584926,93.49156680317148,0.7158552253271155,1.0,0.456,1.099923785910191,1.0431292383274304
B0005,58,24.0,1.706014499648521,92.40043984116627,67,False,-0.007660438478698514,93.10482332524676,0.6675592940755039,1.0,0.464,1.1016591667524176,1.0516004932684189
B0005,59,24.0,1.7003110272642588,92.09153076856674,66,False,-0.006181343260313995,92.71365238424443,0.5375422125187834,1.0,0.472,1.1082999003726939,1.0439781212128219
B0005,60,24.0,1.6945798601797895,91.781121707262,65,False,-0.005267568137737837,92.36981448932511,0.45151562284571145,1.0,0.48,1.0891689791909254,1.0368771279257454
B0005,61,24.0,1.6849029086609286,91.25700272887782,64,False,-0.006269552441725612,92.03505660415851,0.542864001251,1.0,0.488,1.100675759103991,1.053467641896528
B0005,62,24.0,1.6744741591159717,90.69216518198364,63,False,-0.007848879966842597,91.64445204557128,0.6795297586631266,1.0,0.496,1.1022096684545704,1.047726924390263
B0005,63,24.0,1.6745692479879102,90.69731534547458,62,False,-0.0071589259616514815,91.30382714643295,0.6309648452274101,1.0,0.504,1.1316108612470752,1.0468265105191428
B0005,64,24.0,1.663716375981405,90.10950665618878,61,False,-0.007206062906978681,90.90742232395736,0.6349620194027402,1.0,0.512,1.1220119307539869,1.0511708690289479
B0005,65,24.0,1.659013868748246,89.85481143713311,60,False,-0.006253586295993075,90.52216026993158,0.5511832453116243,1.0,0.52,1.1220119307539869,1.0511708690289479
B0005,66,24.0,1.6538540573335014,89.57534790132019,59,False,-0.005679558280460512,90.18582930442005,0.5015175743990938,1.0,0.528,1.1147082165109694,1.0573055592578673
B0005,67,24.0,1.642653782130131,88.96872330619117,58,False,-0.007369325036346109,89.84114092926157,0.6397265274892943,1.0,0.536,1.1163382336589285,1.0540932676976742
B0005,68,24.0,1.6378578430223698,88.70896766923738,57,False,-0.006807715253618381,89.44347139401413,0.5905667793125285,1.0,0.544,1.1151417519922797,1.0740021423743338
B0005,69,24.0,1.6327350407099108,88.43150860485775,56,False,-0.006855387038780202,89.10787178374792,0.5942235916372282,1.0,0.552,1.085922233965832,1.0738137031150894
B0005,70,24.0,1.6277528915533617,88.16166753755482,55,False,-0.0062121072980498016,88.76924300383226,0.5423198051453593,1.0,0.56,1.1198685834440538,1.0605786283649008
B0005,71,24.0,1.622125485521159,87.85687833872475,54,False,-0.005116154468695172,88.42554909131317,0.43829776781336577,1.0,0.568,1.1239344334248593,1.061370773059215
B0005,72,24.0,1.6113256603765849,87.27194275126526,53,False,-0.006367392048031881,88.086192980328,0.5541606813136462,1.0,0.576,1.1139471934452463,1.0748658736697438
B0005,73,24.0,1.6065631397488385,87.0139971119714,52,False,-0.006877103309891994,87.7471988688748,0.5948837852536579,1.0,0.584,1.1123393926964014,1.0590009367670872
B0005,74,24.0,1.6015142233917594,86.74053982763328,51,False,-0.006803968209552438,87.40900511342991,0.5892271211666459,1.0,0.592,1.1182339459407633,1.0743873740348333
B0005,75,24.0,1.590369231400328,86.13690945857914,50,False,-0.007332394522648482,87.00405349763477,0.6365045121596279,1.0,0.6,1.1256777976318797,1.059715821136688
B0005,76,24.0,1.5857889968242211,85.88883671975121,49,False,-0.006726723545323711,86.61044517384006,0.5835907524302587,1.0,0.608,1.1175627992271728,1.074662654707957
B0005,77,24.0,1.5849430707374117,85.84302002680374,48,False,-0.005896536459038968,86.32466062894775,0.5256688468408903,1.0,0.616,1.121142185459122,1.0866852766993762
B0005,78,24.0,1.5955263892495937,86.41622927309459,47,False,-0.0017401828947246518,86.20510706117238,0.3765121837605168,1.0,0.624,1.121142185459122,1.0866852766993762
B0005,79,24.0,1.5747301747801037,85.28987345114348,46,False,-0.0021540720815076604,85.91497378587442,0.4174695870453704,1.0,0.632,1.2284485929879183,1.1423595445344896
B0005,80,24.0,1.5649019950937946,84.75756371635514,45,False,-0.005198689941816254,85.63910463742963,0.6338270890626853,1.0,0.64,1.2366713024991902,1.1521435008471723
B0005,81,24.0,1.5597659473370362,84.47938725779193,44,False,-0.008097864095654975,85.35721474503778,0.7893376726484393,1.0,0.648,1.2330864313766572,1.1582838826763515
B0005,82,24.0,1.5594815668184234,84.46398475974311,43,False,-0.008705387230540684,85.08140769162564,0.8175758721865655,1.0,0.656,1.2278348036508822,1.1661333900107067
B0005,83,24.0,1.55468935359061,84.2044309223321,42,False,-0.004550207065435822,84.63904802147314,0.41311331307658977,1.0,0.664,1.300451819951494,1.1374942866614817
B0005,84,24.0,1.5488741079890418,83.88946803574467,41,False,-0.0037132367955930168,84.3589669383934,0.32738348590292815,1.0,0.672,1.2626289514313336,1.1779342035338252
B0005,85,24.0,1.538236598942558,83.31332374452558,40,False,-0.005366615561833699,84.07011894402748,0.48632403436448723,1.0,0.68,1.2796241539592508,1.1642859988199632
B0005,86,24.0,1.527914258251028,82.75424946919892,39,False,-0.007958737178284325,83.72509138630888,0.6918880165550051,1.0,0.688,1.27603430132753,1.187812187824551
B0005,87,24.0,1.5285252629756445,82.78734245012684,38,False,-0.007328803096794302,83.38976292438562,0.6492341397631366,1.0,0.696,1.2965666406848875,1.1770077380643789
B0005,88,24.0,1.522647325284378,82.46898406094321,37,False,-0.006216490137623893,83.04267355210786,0.5629863407932296,1.0,0.704,1.3115042147129359,1.1905931739170443
B0005,89,24.0,1.5174859938489869,82.18943819841132,36,False,-0.004676814315379121,82.70266758464118,0.4185522253536435,1.0,0.712,1.2725714410849727,1.1845240487642374
B0005,90,24.0,1.605818899130659,86.97368786461061,35,False,0.014477001263260627,83.43474040865819,1.9931008535306611,1.0,0.72,1.268719129166409,1.1937832153765975
B0005,91,24.0,1.5638491446744425,84.70053967473349,34,False,0.015381933724387769,83.8239984497651,2.016889610257431,1.0,0.728,1.303448746734356,1.0963865150829348
B0005,92,24.0,1.5480915247767786,83.84708209292863,33,False,0.009725154981025642,84.03594637832546,1.934724939800758,1.0,0.736,1.3139763442837,1.1661544203643215
B0005,93,24.0,1.5323755631868592,82.99588079086783,32,False,-0.0027948235678134474,84.14132572431038,1.8400736303246714,1.0,0.744,1.2732304840826059,1.1632116752343336
B0005,94,24.0,1.5269528268489705,82.70217682594442,31,False,-0.018920572605095855,84.24387344981699,1.7140732421588383,1.0,0.752,1.3074306232678228,1.1750793754914766
B0005,95,24.0,1.5169573017136326,82.1608033973253,30,False,-0.011492238384942732,83.28129655635993,1.0008385288377761,1.0,0.76,1.2791789593473255,1.1810369868610864
B0005,96,24.0,1.5118975960142693,81.88676174516797,29,False,-0.008780611899824467,82.71854097044682,0.7670916024859442,1.0,0.768,1.27263050136703,1.2138478694054808
B0005,97,24.0,1.5065638960681105,81.59788013184792,28,False,-0.0066678565072197825,82.26870057823069,0.5753720240219375,1.0,0.776,1.3368327840135792,1.1702438840157332
B0005,98,24.0,1.5015453526671363,81.32606789478456,27,False,-0.006120835400919045,81.93473799901403,0.5306416297212334,1.0,0.784,1.2956833087112143,1.1915721358486644
B0005,99,24.0,1.4908444050400238,80.74648766984146,26,False,-0.0062578036694349755,81.54360016779343,0.5441402928958791,1.0,0.792,1.2784355068416535,1.207859102096288
B0005,100,24.0,1.485868384561201,80.47697854140404,25,False,-0.006777791393422288,81.20683519660919,0.5860979593174666,1.0,0.8,1.3057107252758087,1.185430844125733
B0005,101,24.0,1.480413677976106,80.18154301739699,24,False,-0.006797740428994343,80.865791451055,0.5876676422678501,1.0,0.808,1.3105348218664645,1.18923130286492
B0005,102,24.0,1.4752095869031632,79.89968122535919,23,False,-0.006310225859186386,80.52615166975724,0.5481907189845798,1.0,0.816,1.2897174486683018,1.2038897338460273
B0005,103,24.0,1.4859035988304024,80.47888580184267,22,False,-0.002054041007727942,80.35671525116886,0.32437511195014723,1.0,0.824,1.2733175662516054,1.217115400312027
B0005,104,24.0,1.4960918298136696,81.03069648355212,21,False,0.002593681135923513,80.413557013911,0.42043135179822616,1.0,0.832,1.3076775791183464,1.1254020063089754
B0005,105,24.0,1.4808005946928984,80.20249903788854,20,False,0.002165607634409219,80.3586611132079,0.4279326657964465,1.0,0.84,1.3476526147976937,1.2061324741360404
B0005,106,24.0,1.4697543268466824,79.6042157244677,19,False,-0.0016013524250463446,80.24319565462204,0.5485574559510522,1.0,0.848,1.3406148751088973,1.203801528214239
B0005,107,24.0,1.4539012274845928,78.74558682406588,18,False,-0.009034224565860555,80.01237677436339,0.8749434837100125,1.0,0.856,1.3180397015010794,1.2051557123674912
B0005,108,24.0,1.4541462067235693,78.7588552865778,17,False,-0.01107906133885064,79.66837067131041,0.9777638840331261,1.0,0.864,1.3084147389656877,1.2144529617897368
B0005,109,24.0,1.455023751906683,78.80638451972143,16,False,-0.006716180569554279,79.22350827854427,0.6560610901472554,1.0,0.872,1.3555623972406594,1.1990351787666182
B0005,110,24.0,1.449042163761236,78.48241225823017,15,False,-0.0040301801748801195,78.8794909226126,0.42447771276985596,1.0,0.88,1.3421088010340165,1.1977382641713221
B0005,111,24.0,1.4386709371480566,77.92069024417484,14,False,-0.0035564623635406406,78.54278582655402,0.3701170114108263,1.0,0.888,1.3334843536653722,1.2219215066989657
B0005,112,24.0,1.433445432156979,77.63766864050893,13,False,-0.005775436389180745,78.32120218984264,0.5197496378386652,1.0,0.896,1.3399393427526802,1.2200363325279886
B0005,113,24.0,1.4333958900838095,77.63498536357757,12,False,-0.005885245525000471,78.09642820524259,0.5261405047456481,1.0,0.904,1.3151374410164436,1.2542742315958182
B0005,114,24.0,1.42806487344776,77.34624908257113,11,False,-0.004722962769119775,77.80440111781255,0.4300078405084866,1.0,0.912,1.3619753954377825,1.2224817723723267
B0005,115,24.0,1.4229203181741186,77.06761184345648,10,False,-0.003688179665709473,77.5214410348578,0.3249824061167734,1.0,0.92,1.3418260969501066,1.2209048674503995
B0005,116,24.0,1.417429032731308,76.77019515074159,9,False,-0.004250837076103164,77.29134201617114,0.3750656317233245,1.0,0.928,1.3341755284941268,1.226494713604297
B0005,117,24.0,1.412409228794446,76.49831464106362,8,False,-0.005260916329517748,77.06347121628207,0.4505612311701365,1.0,0.936,1.3074198049343573,1.242931395315428
B0005,118,24.0,1.412578792940193,76.50749850301293,7,False,-0.004148325039480502,76.83797384416914,0.36750972957385997,1.0,0.944,1.4015421064473077,1.2240956110576586
B0005,119,24.0,1.4075983731469897,76.23775110076022,6,False,-0.0035494129845371515,76.61627424780696,0.3148109249702919,1.0,0.952,1.369011263279349,1.2217150803253862
B0005,120,24.0,1.4333920485221476,77.63477729853045,5,False,0.0027115175934224146,76.72970733882175,0.5398451588935489,1.0,0.96,1.3349526785238213,1.2242892379564183
B0005,121,24.0,1.4382550176792908,77.89816338882841,4,False,0.00725048333516451,76.95530098643913,0.7541417292160522,1.0,0.968,1.3349526785238213,1.2242892379564183
B0005,122,24.0,1.4173547174485526,76.76617011765134,3,False,0.004020849354902178,77.00887208175666,0.722409794607793,1.0,0.976,1.365311043765624,1.2358821609698805
B0005,123,24.0,1.406981663677643,76.20434914184746,2,False,-0.0017270750012286422,76.94824220952357,0.7850167886300095,1.0,0.984,1.3657047673433782,1.2365241810862457
B0005,124,24.0,1.4012037783587625,75.89140974717856,1,False,-0.009564989432841675,76.87897393880723,0.8736578570753734,1.0,0.992,1.395365150907581,1.2701748527678247
B0005,125,24.0,1.3967008232726328,75.64752258758575,0,False,-0.009925932790310388,76.48152299661831,0.895615662483045,1.0,1.0,1.3768648356544386,1.25647263326633
B0005,126,24.0,1.391284788852726,75.3541816091255,0,False,-0.006242069759666302,75.97272664067772,0.5427176069468119,1.0,1.008,1.3749914245292416,1.255520618969798
B0005,127,24.0,1.3862287677978349,75.08033952313245,0,False,-0.005142478126565239,75.63556052177395,0.44061515557389386,1.0,1.016,1.370459649626319,1.2566456915160167
B0005,128,24.0,1.3804366761974138,74.76663069381742,0,False,-0.005200625979749385,75.34801683216794,0.44572372208343747,1.0,1.024,1.4037585526987912,1.2495792574682332
B0005,129,24.0,1.3752364150256224,74.48497633527505,0,False,-0.005377692914933122,75.06673014978723,0.4606057415190064,1.0,1.032,1.3818654970905573,1.272425399994866
B0005,130,24.0,1.3705128024895008,74.22913801967644,0,False,-0.005253632549866124,74.78305323620536,0.45014118912952844,1.0,1.04,1.3846885297306193,1.2522874901445826
B0005,131,24.0,1.3705085566270399,74.2289080570595,0,False,-0.004136429604950156,74.55799852579217,0.36679337113147376,1.0,1.048,1.4127024182327985,1.2745046892251306
B0005,132,24.0,1.3647355108681518,73.91623078060356,0,False,-0.0036130189057105347,74.32517677728639,0.31864768820728095,1.0,1.056,1.3944318973685423,1.2847057838993474
B0005,133,24.0,1.375392016895762,74.49340397832496,0,False,-0.0005466087881069681,74.2705314341879,0.23697766769057899,1.0,1.064,1.4037905382887057,1.2725595644723287
B0005,134,24.0,1.3861115151535393,75.0739889347244,0,False,0.003608088559680008,74.38833395407778,0.43439723498211197,1.0,1.072,1.4037905382887057,1.2725595644723287
B0005,135,24.0,1.3698500035838939,74.19323978410051,0,False,0.002005889819909658,74.38115430696259,0.43796817350297346,1.0,1.08,1.4037905382887057,1.2725595644723287
B0005,136,24.0,1.3647827949260758,73.91879175986284,0,False,-0.0005447445196019624,74.31913104752326,0.48441466348565665,1.0,1.088,1.1929243784967123,1.1743873102856066
B0005,137,24.0,1.3543220466259964,73.35222110985126,0,False,-0.00634686607669935,74.20632911337279,0.641793402417024,1.0,1.096,1.1849790637865159,1.191496901379962
B0005,138,24.0,1.3546417018378962,73.3695341410026,0,False,-0.007846758358918248,73.98155514590833,0.7093645485559663,1.0,1.104,1.251195860173224,1.1843884926898562
B0005,139,24.0,1.3547039213192407,73.3729040463839,0,False,-0.004043325761748548,73.64133816824021,0.3908640650945489,1.0,1.112,1.3078012837242479,1.1560956467227625
B0005,140,24.0,1.349314997503458,73.08103142106245,0,False,-0.0030553720151990857,73.41889649563261,0.30538731076705167,1.0,1.12,1.2628850337673445,1.1794803944847247
B0005,141,24.0,1.3441891937970554,72.80340979644633,0,False,-0.0025592409992318418,73.19582010294931,0.251574469651818,1.0,1.128,1.2465139837166501,1.177344929122728
B0005,142,24.0,1.3389913790695755,72.52188794119189,0,False,-0.0041815373058826455,73.02975346921744,0.3691176995953136,1.0,1.136,1.258381308226084,1.1990374379861637
B0005,143,24.0,1.3389145230206971,72.51772529619545,0,False,-0.004190241503096926,72.859391700256,0.3696612598207708,1.0,1.144,1.2490742053048378,1.1942783172762819
B0005,144,24.0,1.3340066759761655,72.25190854863479,0,False,-0.0035891313830941746,72.63519260070618,0.3164697681975575,1.0,1.152,1.2939645477078958,1.179202809207171
B0005,145,24.0,1.3286444309174914,71.96148088693573,0,False,-0.003607422885253689,72.41128249388085,0.31821729862393355,1.0,1.16,1.2486437767693426,1.1942296577019613
B0005,146,24.0,1.3231708992276219,71.66502576552105,0,False,-0.004191105178711307,72.18360568769579,0.3704728867966246,1.0,1.168,1.266197378696275,1.18599656398387
B0005,147,24.0,1.3181691588445197,71.39412360644492,0,False,-0.005232650510089709,71.95805282074639,0.4481844581324352,1.0,1.176,1.1942198103229067,1.216385771996258
B0005,148,24.0,1.3184664436640334,71.41022502181204,0,False,-0.0041555736697234036,71.73655276586972,0.3691367903649696,1.0,1.184,1.2595503902520349,1.1959500211745726
B0005,149,24.0,1.318293040102702,71.40083321105055,0,False,-0.0025407237193167684,71.56633769835287,0.24864536523602182,1.0,1.192,1.1953392319404057,1.200127096145645
B0005,150,24.0,1.323872422244268,71.7030213601131,0,False,0.00015269272914760756,71.51464579298833,0.1553078307113405,1.0,1.2,1.3106549299800683,1.2722947544577234
B0005,151,24.0,1.3601216766554785,73.6663382323907,0,False,0.00893110142021538,71.91490828636226,0.9877497138387498,1.0,1.208,1.2950772425752461,1.1631453162729468
B0005,152,24.0,1.3395306867947354,72.55109769938842,0,False,0.008395712281418144,72.14630310495096,0.970618419464592,1.0,1.216,1.3750983656438476,1.2232718548387422
B0005,153,24.0,1.3290286565120697,71.98229115199771,0,False,0.0037129497369204675,72.26071633098809,0.8927538167922893,1.0,1.224,1.332552319943745,1.2555861031591267
B0005,154,24.0,1.3236741274998955,71.6922814035641,0,False,-0.0031489609632152364,72.3190059694908,0.8298747475623909,1.0,1.232,1.326691629105484,1.2637978233760132
B0005,155,24.0,1.318633896753293,71.41929454560773,0,False,-0.00988321190992093,72.26226060658973,0.890043792853554,1.0,1.24,1.3325613707475574,1.2731762542812584
B0005,156,24.0,1.3134751321324272,71.13988770580464,0,False,-0.006250586908339097,71.75697050127252,0.5432329862206149,1.0,1.248,1.3359835327169414,1.2359394763527898
B0005,157,24.0,1.3132020634442203,71.12509787435691,0,False,-0.004185218150316538,71.47177053626622,0.36821808039947773,1.0,1.256,1.3378469519064036,1.2471852087335418
B0005,158,24.0,1.3077959946944353,70.83229665233058,0,False,-0.0037188098919992336,71.24177163633279,0.3263955798674609,1.0,1.264,1.332086923722756,1.2434993327422619
B0005,159,24.0,1.3030329186405918,70.57432093028207,0,False,-0.0036881093663393622,71.01817954167639,0.32353538017522043,1.0,1.272,1.333282143082252,1.2701273988405386
B0005,160,24.0,1.3033573559038205,70.59189296488634,0,False,-0.0030404697260842006,70.85269922553212,0.2750494923267685,1.0,1.28,1.3318355874139869,1.2774986916273812
B0005,161,24.0,1.3034100438655642,70.59474662811162,0,False,-0.002402267794792546,70.7436710099935,0.23834609988095046,1.0,1.288,1.3548894136379972,1.260307182369641
B0005,162,24.0,1.2978870806495706,70.29561421716815,0,False,-0.0019440702864755922,70.57777427855575,0.19032555171594273,1.0,1.296,1.3393445187983357,1.2747303406924932
B0005,163,24.0,1.2980735056918902,70.30571129190653,0,False,-0.0015389101151652,70.47245720647095,0.15706166315635717,1.0,1.304,1.2972034828965637,1.2800168346272758
B0005,164,24.0,1.293463613844243,70.05603226841022,0,False,-0.0025124022292829177,70.36879947409658,0.22802540841916277,1.0,1.312,1.3826082188553879,1.2197785593987716
B0005,165,24.0,1.288003392619118,69.76029806278912,0,False,-0.003523676929821989,70.20248049367713,0.31232018555896696,1.0,1.32,1.3205909263604267,1.234391296401808
B0005,166,24.0,1.2874525221379407,69.73046204746406,0,False,-0.0030939230096032025,70.02962357754761,0.2782565000599245,1.0,1.328,1.2901717920876448,1.2586896711575148
B0005,167,24.0,1.3090153642307354,70.89833963233238,0,False,0.0015872625371388725,70.15016866058048,0.47983530965337035,1.0,1.336,1.2945026141192135,1.2922788184469354
B0005,168,24.0,1.3250793286429356,71.76838931689599,0,False,0.008424340120900422,70.44270426557834,0.8785679938072299,1.0,1.344,1.2945026141192135,1.2922788184469354
B0006,1,24.0,2.035337591005598,100.50353771765535,108,False,,100.50353771765535,0.0,1.0,0.009174311926605505,,
B0006,2,24.0,2.0251402460314116,100.0,107,False,,100.25176885882767,0.3560549347372938,1.0,0.01834862385321101,,
