battery_id,discharge_cycle_num,ambient_temperature,capacity_ahr,SOH,RUL,is_censored,capacity_fade_rate,SOH_rolling_mean,SOH_rolling_std,temperature_stress_factor,cycle_normalized,Re_norm,Rct_norm,voltage_slope,voltage_std,voltage_min,voltage_auc,temp_rise,temp_max,temp_slope,current_std,current_mean_abs,discharge_duration,n_timesteps
B0005,14,24.0,1.8134404914735824,98.218801230858,111,False,-0.0033212948978252,98.47254767602266,0.3212626898490403,1.0,0.112,,,-0.004090009641403429,0.237911318298918,2.5249886697730286,12313.744060080131,14.072310729819854,38.520294134873915,0.0626968489377263,0.49428703573729343,1.8825977111170087,3470.0,186.0
B0005,15,24.0,1.8025980036306504,97.63155496427244,110,False,-0.0044804542405409,98.234071372652,0.4219830494447372,1.0,0.12,,,-0.003930116438719599,0.22392608690207388,2.694621861688723,12269.363691495808,13.750488808526892,38.21358592965045,0.061800745305282484,0.49541451927035984,1.8818235264274379,3450.297,185.0
B0005,16,24.0,1.80210690024615,97.60495602930168,109,False,-0.0035344225166735,97.9902072099613,0.3399903473443967,1.0,0.128,,,-0.0040038891476686335,0.22796979172772144,2.64010141737067,12190.715037626904,13.87785047819424,38.1983618706913,0.06267963168348628,0.4770160473926998,1.8922597783879131,3429.407,184.0
B0005,17,24.0,1.802579500826209,97.63055282315992,108,False,-0.0033678905084824,97.86430932330066,0.3315353229469949,1.0,0.136,,,-0.0040889468712522505,0.23297600498562532,2.573903509838096,12116.401884385426,13.961947457918967,38.31926916027133,0.06337793194792148,0.4571130109358775,1.9027782137498737,3409.484,183.0
B0005,18,24.0,1.8030683142834096,97.65702773205132,107,False,-0.0020762857184783,97.74857855592867,0.263506613828135,1.0,0.144,,,-0.004176890798031455,0.23873643876806222,2.4942396831720126,12044.67881017113,14.096334329174777,38.4787542519308,0.06401929123408125,0.4358942318853322,1.9133470605822436,3390.422,182.0
B0005,19,24.0,1.802777624719604,97.64128352615016,106,False,0.0001320656215168,97.63307501498711,0.0189767072482006,1.0,0.152,,,-0.004208936424724454,0.24145031412156678,2.4556793246645583,12039.269151670956,14.191559758278753,38.54659017774874,0.06437946729472085,0.43619046586394566,1.9132081421080984,3390.281,182.0
B0005,20,24.0,1.8470259949329193,100.0378451443588,105,False,0.0090036313266934,98.11433305100438,1.0754430528949728,1.0,0.16,1.0,1.0,-0.003941977763752936,0.23416563071224794,2.632142800798914,12731.39450765543,13.898074074964736,38.44749852224995,0.05905095381494192,0.5400579358950733,1.8554552597994574,3591.734,192.0
B0005,21,24.0,1.847417311283644,100.05903945597304,104,False,0.0133633301564379,98.60514973633865,1.3175947782185513,1.0,0.168,1.0039116922084788,0.978630914570787,-0.004100429441462809,0.2441722414090925,2.5027764692056795,12593.307285836861,14.074772098353122,38.992275791716615,0.061068586567059505,0.5078881766945343,1.8747434663359825,3552.297,190.0
B0005,22,24.0,1.8361774213478947,99.45026926436948,103,False,0.011085790069301,98.96909302458056,1.229465156740429,1.0,0.176,1.0096812341018253,0.9866398808245798,-0.0039789398210087175,0.23311973567394634,2.617507742871704,12536.371250040555,13.948275574115005,38.51424197364312,0.061010763645168616,0.5090210348494151,1.8738792670691686,3531.578,189.0
B0005,23,24.0,1.825780747577624,98.88716899209392,102,False,0.0035157672131016,99.21512127658907,1.0036041298567806,1.0,0.184,0.9888820407820644,0.9796738607830858,-0.0039036048322183543,0.22484633144049296,2.694074478000972,12415.549541492222,13.949234677873736,38.165816144899125,0.06190326611486997,0.49304941109665107,1.883276367037806,3492.907,187.0
B0005,24,24.0,1.8251136435078368,98.85103758202624,101,False,-0.0065461266556184,99.4570720877643,0.5898677170901324,1.0,0.192,0.9802530146869188,0.9855151920693306,-0.0039575278591143315,0.23067449635182954,2.6237674644021887,12464.4399920598,14.110271378053902,38.16526203587147,0.06209995267905564,0.51045002675325,1.8733320556361162,3511.594,188.0
B0005,25,24.0,1.825581504220376,98.8763776571733,100,False,-0.0054735391966592,99.2247785903272,0.5295948990398031,1.0,0.2,0.9993423050786152,0.9839429669454788,-0.004122298616396466,0.2384585859277787,2.5010798299873738,12190.051562118162,14.250644182761494,38.27549578575718,0.0638539205184644,0.4336815885962881,1.9139789784762269,3431.937000000006,184.0
B0005,26,24.0,1.814031127508391,98.25079101137486,99,False,-0.0044491831036254,98.86312890140756,0.4244382030645773,1.0,0.208,0.9751522972106356,0.9888577884658118,-0.00394236393628776,0.22371289710668407,2.6849988185249796,12205.756381248757,14.045933150088217,37.982160799183106,0.0634060558600558,0.45609178373993275,1.9031048926498,3431.125,184.0
B0005,27,24.0,1.814769194115894,98.29076586456596,98,False,-0.0033105622922906,98.63122822144685,0.329608542886485,1.0,0.216,1.0133600890906826,0.9811025313686644,-0.004087804364383712,0.23399060506233524,2.547109116468133,12123.823822042023,14.299467731360227,38.11100191887773,0.06451514098876006,0.434873129767018,1.913471143750189,3412.406,183.0
B0005,28,24.0,1.813969388710352,98.24744714056062,97,False,-0.003310081969945,98.5032838511402,0.3295832962529837,1.0,0.224,0.9958587425376184,0.9765216908898018,-0.004150917331795293,0.23947202414141244,2.471314764334132,12107.962192760115,14.433546048604107,38.18831137948753,0.06488138080223378,0.43491395027052004,1.913620909902553,3410.688,183.0
B0005,29,24.0,1.802765665167823,97.64063577793634,96,False,-0.0045693416903143,98.26120349032222,0.4372399604519789,1.0,0.232,0.994301703318566,0.9913870899343414,-0.003971270402119045,0.22469381728284948,2.6613903306108773,12127.780107102015,14.204431811602074,37.99854111908584,0.06438266371605267,0.4573564287414882,1.9026476995844432,3410.718,183.0
B0005,30,24.0,1.804077040117352,97.71166191643523,95,False,-0.0031911703730146,98.0282603421746,0.3228619157584225,1.0,0.24,0.9970168268883542,0.976072340462011,-0.004105075216460153,0.23373811216655221,2.541762355407921,12052.638951443596,14.392900662846774,38.194201649765226,0.06529230751891639,0.4362089113558066,1.9130823665540544,3392.719,182.0
B0005,31,24.0,1.8518025516704488,100.29655100152762,94,False,0.0064174366516111,98.43741234020516,1.0811515961811702,1.0,0.248,1.007894836574745,0.9992485748560234,-0.00196495965385819,0.2244802327371113,2.628919415830567,12343.623432597704,14.67666650056077,38.45796400011448,0.032212230788158804,0.4205282536761078,1.9206226860865134,3470.672,371.0
B0005,32,24.0,1.8307038456739428,99.15381176070744,93,False,0.0082505800429808,98.61002151943345,1.120079058907193,1.0,0.256,1.0401582230877795,1.006931986944977,-0.001985152544218233,0.2232655714450736,2.6312552691827045,12158.185813606608,14.287622445368438,38.49126351534004,0.03165286998647041,0.399294272689169,1.9298947547733054,3414.109,365.0
B0005,33,24.0,1.8199041089501269,98.56888096225582,92,False,0.0060903693121197,98.67430828377248,1.1031632718792883,1.0,0.264,1.068395859292861,1.0006896770395672,-0.001980673835990019,0.22104596048351946,2.654880745360911,12090.56033066555,14.313944661061253,38.31473393357882,0.031716387719529456,0.4002852377219257,1.929319271264108,3395.219,363.0
B0005,34,24.0,1.8093079637028515,97.99497699973334,91,False,-0.0021436595549323,98.74517652813188,1.0290502200516582,1.0,0.272,1.0508528174864435,1.0029506182449088,-0.0019702131187282097,0.21897224844365454,2.6749688422803803,12050.63580906249,14.321943711351647,37.861934640176806,0.03215270712108919,0.4135159697940359,1.923358415235126,3386.0,362.0
B0005,35,24.0,1.80460990458052,97.74052269738556,90,False,-0.0115781176150946,98.75094868432195,1.0218595426550563,1.0,0.28,1.0528173429399013,1.024089896813322,-0.002013989372443149,0.22364252387843472,2.6159705726789904,11980.104686635792,14.340560010288275,37.90665575786083,0.03214531372074229,0.40194096557758924,1.9285088406920838,3368.187,360.0
B0005,36,24.0,1.7993770651972192,97.45710385145269,89,False,-0.0077947765323053,98.18305925430695,0.679971250244804,1.0,0.288,1.0691016275649037,1.031883701509707,-0.0019937825014182025,0.2206730496885283,2.658447162110498,11987.44761318004,14.36700963981107,38.34003238560517,0.03248096649038204,0.41450051233091095,1.9231516515854177,3368.266,360.0
B0005,37,24.0,1.7884432335370462,96.86491025945368,88,False,-0.0072852649331792,97.72527895405622,0.631819976753551,1.0,0.296,1.0527044454255263,1.0044731566576204,-0.0019740503020870895,0.2174117074890921,2.6979426084271156,11950.961285812113,14.31943319011241,38.0745950590744,0.0325522739040216,0.42729035615010547,1.9170640150939449,3358.719,359.0
B0005,38,24.0,1.7829230484252725,96.56592831502256,87,False,-0.0068936501598631,97.32468842460956,0.597254473963337,1.0,0.304,1.0352969774907883,1.0355421655134749,-0.0020050273618892043,0.2202112122344345,2.6617272246516333,11875.72452086575,14.55798492102618,38.07252758016199,0.033111808921816484,0.4161258984825695,1.922067492364195,3339.5,357.0
B0005,39,24.0,1.7730337158018288,96.03030644057188,86,False,-0.0079606394329327,96.93175431277726,0.6857484035944709,1.0,0.312,1.0339701623040949,1.0357289184427425,-0.001985886329444458,0.2171153204978367,2.699288287625812,11843.808594239803,14.529872319178331,37.80133585100446,0.03361193350824865,0.42893766203569794,1.9162697587781747,3331.265,356.0
B0005,40,24.0,1.773037755078937,96.03052521419984,85,False,-0.006808813797178,96.58975481614011,0.6029703147356793,1.0,0.32,1.0686984342910264,1.012717505970105,-0.002043557508774092,0.2242097776623701,2.6127932408838532,11798.168877991948,14.959371983891565,38.39873985476869,0.03423692362958623,0.4172895950868297,1.922122706502154,3321.188,355.0
B0005,41,24.0,1.7678721106662054,95.7507457540031,84,False,-0.0051027539088013,96.2484831966502,0.4537628972695245,1.0,0.328,1.0831598222503511,1.0040580059614463,-0.0020186428680396096,0.22065598640894563,2.6637064901468075,11810.075895565758,14.72871406159539,38.74929237918251,0.034038687417209876,0.42954821430451323,1.9162735319343263,3321.844,355.0
B0005,42,24.0,1.762315070409309,95.44976767670182,83,False,-0.0046377561167548,95.96545468009984,0.412626198847101,1.0,0.336,1.0754176782741285,1.0096296730744518,-0.0020267015475016526,0.22086472080479183,2.6668454289754746,11774.625541970421,14.616668328231007,38.87275464755104,0.03377538976861615,0.4301866281036963,1.9159257340976645,3311.828,354.0
B0005,43,24.0,1.7676172924938447,95.73694439931911,82,False,-0.0021555531285595,95.79965789695916,0.2425113479747558,1.0,0.344,1.076524718185232,1.0037029209092998,-0.004067704321405831,0.2248771520046519,2.684431051981017,11820.00279360009,14.510839227404134,38.503541429116005,0.06733170064926282,0.43944109419390154,1.9114464682592052,3327.391,179.0
B0005,44,24.0,1.762668359743147,95.4689023850203,81,False,-0.0020993608843938,95.68737708584884,0.2389626387510098,1.0,0.352,1.076524718185232,1.0037029209092998,-0.002035863172826897,0.22263448201480374,2.645224362345869,11766.32395372461,14.44360389362135,38.27009094548294,0.033309673434146564,0.4299853699579859,1.915844717074932,3312.078,354.0
B0005,45,24.0,1.7517304870664143,94.87648992518189,80,False,-0.0031929957865744,95.45657002804526,0.3542034833818038,1.0,0.36,1.064442917538025,1.05361396030967,-0.002036689220901002,0.22130511019697496,2.6603527244917,11690.685818714865,14.768289246136728,38.11684755251712,0.034210887917572784,0.4310379045239763,1.9151339148316244,3293.172,352.0
B0005,46,24.0,1.7418496047960008,94.3413257351981,79,False,-0.0056817736654044,95.17468602428426,0.5616444488425694,1.0,0.368,1.0665392231912625,1.0316198972945905,-0.0020312146750013815,0.21900720749034402,2.6926849789916263,11627.937513148452,14.805312964989344,38.04152715355532,0.03447972221698866,0.43231390245118795,1.9148572716406749,3275.328,350.0
B0005,47,24.0,1.7360913511847138,94.02944962481948,78,False,-0.0083870637565405,94.89062241390778,0.7235699290884349,1.0,0.376,1.084078317363747,1.0438198640854512,-0.002052962738684862,0.22112880899864104,2.670544734728978,11583.912376127628,14.965001236699614,38.17980302242767,0.034993965190293186,0.4327839754033059,1.9144233171408105,3265.016,349.0
B0005,48,24.0,1.7936240148573608,97.14550955847288,77,False,0.0046272174346727,95.17233544573853,1.2314278033386994,1.0,0.384,1.084078317363747,1.0438198640854512,-0.002059250178129984,0.22690811654164275,2.605158060541757,11848.248601472478,14.064808040941344,40.71218198711114,0.03188138929274792,0.37726376653562643,1.9389033648133622,3328.937,356.0
B0005,49,24.0,1.7831890223273277,96.58033388164654,76,False,0.0114691480583187,95.39462174506376,1.388624264429397,1.0,0.392,1.1066081001578756,1.0098548500091855,-0.0020292415337342697,0.22196151611679193,2.672012007453096,11857.584790416655,14.18614380073221,39.88526123315293,0.03229533007291465,0.40406682162522617,1.9275345758657751,3329.266,356.0
B0005,50,24.0,1.7673642076278957,95.72323692324808,75,False,0.0098126876806404,95.563971144677,1.3609960183502203,1.0,0.4,1.1137155328528652,1.0240966773917626,-0.002038045765913926,0.22116302424041023,2.674271233724938,11745.681330039944,14.349592447635327,39.18287352945846,0.03290993466978066,0.4055885131371584,1.9267295232904682,3301.579,353.0
B0005,51,24.0,1.7570177850353066,95.16285833412424,74,False,0.0015593060471723,95.72827766446224,1.2186352176831596,1.0,0.408,1.1167745095745956,1.0363790698103783,-0.002071065371815286,0.22441709628144815,2.6309416727017187,11666.896937792208,14.589947971667726,38.951564804030774,0.03377121740567955,0.4068434847542995,1.926172441865584,3283.563,351.0
B0005,52,24.0,1.7468706179837907,94.61327173981628,73,False,-0.0119678031039159,95.8450420874616,1.0282678428354768,1.0,0.416,1.1018091085869863,1.0289026584062693,-0.0020582733822274045,0.22204569380260103,2.6629725743154204,11631.485630233925,14.588353315265046,38.607510759873634,0.034206457169107,0.42017980834668417,1.9202943078313004,3275.125,350.0
B0005,53,24.0,1.7417172507457144,94.33415723078988,72,False,-0.0103437132807331,95.282771621925,0.9000216735342473,1.0,0.424,1.1181417531099764,1.020599573060222,-0.002094161675494166,0.22622259329090488,2.612942119873717,11588.155183350727,14.913713409084295,38.920359903369054,0.03485737691799527,0.4206076443839264,1.9201149196706926,3265.656,349.0
B0005,54,24.0,1.7364225056478186,94.04738547357844,71,False,-0.0077183938249743,94.77618194031136,0.6707275231812084,1.0,0.432,1.0962845291339065,1.0334802301483212,-0.0020949258828088986,0.22644463175198204,2.6157198442661476,11588.62908065968,14.904692696894362,39.23273115358871,0.035227695042379666,0.4328590035817753,1.9144411095695255,3266.093,349.0
B0005,55,24.0,1.7263217239235826,93.50031118185856,70,False,-0.0071840234559419,94.33159679203348,0.6209176520751926,1.0,0.44,1.1244870706646344,1.0342035498498463,-0.0020913986751656083,0.2256048866862126,2.6287695472774453,11551.352076151541,14.843335974635167,38.9649270684008,0.03492760412988616,0.44542459211819263,1.908381358995133,3257.594,348.0
B0005,56,24.0,1.7158065389330133,92.9307921547108,69,False,-0.0077523684923684,93.8851835561508,0.6739786564430995,1.0,0.448,1.1129776827521691,1.0278448355172096,-0.0020702267907557327,0.22260946236691775,2.6655106679421823,11517.524638053847,14.867707224154767,38.83927283461771,0.03519518364701186,0.4575237574010793,1.9022223526493423,3248.593,347.0
B0005,57,24.0,1.710533351135192,92.64518797491974,68,False,-0.0082983765935849,93.49156680317148,0.7158552253271155,1.0,0.456,1.099923785910191,1.0431292383274304,-0.002089406118035502,0.22441087883425337,2.650495153350403,11475.782239858898,14.992543793027622,38.82796377704433,0.035640066365607626,0.45824944020161834,1.9020695337081277,3238.766,346.0
B0005,58,24.0,1.706014499648521,92.40043984116627,67,False,-0.0076604384786985,93.10482332524676,0.6675592940755039,1.0,0.464,1.1016591667524176,1.0516004932684189,-0.0020909918429414323,0.2251626394650501,2.643236235233877,11477.468789714247,15.183155569322007,39.14007944734004,0.03631986682995271,0.4695119039783484,1.8965332154034205,3240.14,346.0
B0005,59,24.0,1.7003110272642588,92.09153076856674,66,False,-0.0061813432603139,92.71365238424444,0.5375422125187834,1.0,0.472,1.108299900372694,1.043978121212822,-0.0020978747368307423,0.22502880033657194,2.656450207001938,11444.623888786075,14.884493588522961,39.349611598028886,0.0354644480081457,0.4700220134159711,1.8959927229678666,3230.109,345.0
B0005,60,24.0,1.6945798601797897,91.781121707262,65,False,-0.0052675681377378,92.36981448932512,0.4515156228457114,1.0,0.48,1.0891689791909254,1.0368771279257454,-0.0021113072709465753,0.2275926795404218,2.626177688152069,11431.936686970574,15.026593610097127,39.29444535878087,0.03585020547620358,0.4809252461296191,1.8900332987976025,3229.7810000000027,345.0
B0005,61,24.0,1.6849029086609286,91.25700272887782,64,False,-0.0062695524417256,92.03505660415853,0.542864001251,1.0,0.488,1.100675759103991,1.053467641896528,-0.0021047818051103287,0.2253901682415922,2.6582230344240045,11371.524184159436,14.961011010615753,39.10487658009542,0.036181362803851945,0.4822531223123998,1.8893934935378442,3212.469,343.0
B0005,62,24.0,1.6744741591159715,90.69216518198364,63,False,-0.0078488799668425,91.64445204557128,0.6795297586631266,1.0,0.496,1.1022096684545704,1.047726924390263,-0.002063666975271206,0.2220033764373275,2.695100237338448,11372.07056569322,15.11217535307512,39.0462609369598,0.03632198858470052,0.5029620620589579,1.877705395568618,3213.219,343.0
B0005,63,24.0,1.6745692479879102,90.69731534547458,62,False,-0.0071589259616514,91.30382714643297,0.6309648452274101,1.0,0.504,1.1316108612470752,1.0468265105191428,-0.002120781027050085,0.22747021165023182,2.639091813583503,11328.199984203891,15.31743685100836,39.398032192832,0.03732562241354025,0.49360990385500675,1.8831949982887424,3203.578,342.0
B0005,64,24.0,1.663716375981405,90.10950665618878,61,False,-0.0072060629069786,90.90742232395736,0.6349620194027402,1.0,0.512,1.1220119307539869,1.051170869028948,-0.0020958590341008223,0.22445639503179138,2.6857210282450983,11300.788794330785,14.67796740539514,39.10678394120843,0.0357392122498364,0.5045046007331752,1.8764452364443795,3195.125,341.0
B0005,65,24.0,1.659013868748246,89.85481143713311,60,False,-0.006253586295993,90.52216026993158,0.5511832453116243,1.0,0.52,1.1220119307539869,1.051170869028948,-0.002084410819425349,0.2237217691429451,2.69017866510873,11304.370359094577,15.115677856881028,39.44448954135193,0.036986642118887164,0.5143997774045596,1.870973160299051,3195.312999999994,341.0
B0005,66,24.0,1.6538540573335014,89.57534790132019,59,False,-0.0056795582804605,90.18582930442004,0.5015175743990938,1.0,0.528,1.1147082165109694,1.0573055592578673,-0.002125614519303956,0.2284155018484487,2.639895313359579,11254.568055178539,15.38471662975472,39.509602016775695,0.037762009328981196,0.5149956757914231,1.8705690143479228,3186.297,340.0
B0005,67,24.0,1.642653782130131,88.96872330619117,58,False,-0.0073693250363461,89.84114092926157,0.6397265274892943,1.0,0.536,1.1163382336589285,1.0540932676976742,-0.002085285343810702,0.22401128563800174,2.68991452927918,11221.81328078138,15.354571289445666,39.33486536224533,0.037910709386518096,0.5255367036226928,1.8640262698477292,3176.438,339.0
B0005,68,24.0,1.6378578430223698,88.70896766923738,57,False,-0.0068077152536183,89.44347139401413,0.5905667793125285,1.0,0.544,1.1151417519922795,1.0740021423743338,-0.00211631898936324,0.22709204592021853,2.65935818848874,11180.690010711194,15.468049033063124,39.43723270017243,0.038333980065840934,0.5263075365065475,1.8637043892758263,3167.593,338.0
B0005,69,24.0,1.6327350407099108,88.43150860485775,56,False,-0.0068553870387802,89.10787178374792,0.5942235916372282,1.0,0.552,1.085922233965832,1.0738137031150894,-0.002106068794372955,0.22674511548841458,2.6657030585650423,11179.736559054381,15.476677791782812,39.51375235624076,0.03839535029948592,0.5360241740397207,1.857873177974908,3167.719,338.0
B0005,70,24.0,1.6277528915533617,88.16166753755482,55,False,-0.0062121072980498,88.76924300383226,0.5423198051453593,1.0,0.56,1.1198685834440538,1.0605786283649008,-0.002132893843086051,0.22927035359609077,2.642986759012803,11142.16385843711,15.527694982057454,39.60170302810528,0.03867206961693478,0.5366022681919891,1.8572543412119842,3159.077999999994,337.0
B0005,71,24.0,1.622125485521159,87.85687833872475,54,False,-0.0051161544686951,88.42554909131317,0.4382977678133657,1.0,0.568,1.123934433424859,1.061370773059215,-0.0021497216749713347,0.23073247098074157,2.6311169118893036,11098.384241224183,15.64392691868574,39.687463597582074,0.03907344288080673,0.5375143566828329,1.8568772359904624,3148.829,336.0
B0005,72,24.0,1.6113256603765849,87.27194275126526,53,False,-0.0063673920480318,88.086192980328,0.5541606813136462,1.0,0.576,1.1139471934452465,1.0748658736697438,-0.0020796237077639634,0.22477055850976213,2.696157404617167,11106.992457076076,15.527728304236508,39.53535075538898,0.03882071174378588,0.5559145972091806,1.8449420023406091,3149.094,336.0
B0005,73,24.0,1.6065631397488385,87.0139971119714,52,False,-0.0068771033098919,87.7471988688748,0.5948837852536579,1.0,0.584,1.1123393926964014,1.0590009367670872,-0.0021110779640189084,0.22779895158764976,2.6667596238241567,11066.81111663354,15.656774387253893,39.6502371632164,0.0392791875932694,0.5567175936954798,1.8444613866204569,3140.547,335.0
B0005,74,24.0,1.6015142233917594,86.74053982763328,51,False,-0.0068039682095524,87.40900511342991,0.5892271211666459,1.0,0.592,1.1182339459407633,1.0743873740348333,-0.0021395862236930217,0.23050584047552053,2.6403185448373043,11026.33932284493,15.721974562839755,39.69929058154853,0.039629073900922414,0.557421835420678,1.8439309256979097,3131.625,334.0
B0005,75,24.0,1.590369231400328,86.13690945857914,50,False,-0.0073323945226484,87.00405349763477,0.6365045121596279,1.0,0.6,1.1256777976318797,1.059715821136688,-0.0020898041094014152,0.22554614793423197,2.69892986372897,10998.696323897519,15.6334984193881,39.56076309770468,0.03954152111428696,0.5670761474198778,1.8371650795865604,3121.907,333.0
B0005,76,24.0,1.5857889968242211,85.88883671975121,49,False,-0.0067267235453237,86.61044517384006,0.5835907524302587,1.0,0.608,1.1175627992271728,1.074662654707957,-0.0021046078944187154,0.22838261270267754,2.6682466504352993,10988.675258441706,15.758326936067931,39.63708096307912,0.0398443243458947,0.5758422473114834,1.8316434831262063,3122.125,333.0
B0005,77,24.0,1.5849430707374117,85.84302002680374,48,False,-0.0058965364590389,86.32466062894775,0.5256688468408903,1.0,0.616,1.121142185459122,1.0866852766993762,-0.0021269908720949458,0.231178723168512,2.6479207279724903,10976.750017577262,15.535222980997112,39.43977047692484,0.0392846823118562,0.5758733468618624,1.8311750591767433,3121.672,333.0
B0005,78,24.0,1.5955263892495937,86.41622927309459,47,False,-0.0017401828947246,86.20510706117238,0.3765121837605168,1.0,0.624,1.121142185459122,1.0866852766993762,-0.0021432523556317636,0.22917796003491903,2.6741633856529066,10992.200723297323,15.36607261658374,39.83902225625451,0.038762356576029215,0.5581982237984048,1.8433261115953903,3120.86,333.0
B0005,79,24.0,1.5747301747801037,85.28987345114348,46,False,-0.0021540720815076,85.91497378587442,0.4174695870453704,1.0,0.632,1.2284485929879183,1.1423595445344896,-0.002104688128371521,0.22719970590454208,2.6892528956736257,10917.717171951805,15.603942647419103,39.41794949618613,0.039669072569174554,0.577259511293026,1.8298408761937657,3103.828,331.0
B0005,80,24.0,1.5649019950937946,84.75756371635514,45,False,-0.0051986899418162,85.63910463742963,0.6338270890626853,1.0,0.64,1.2366713024991902,1.1521435008471723,-0.0020942698713902527,0.2273324183483178,2.688809122993162,10878.113679335458,15.85681060594895,39.262781682151214,0.04058027174851626,0.5868747718090098,1.823708460193854,3095.094,330.0
B0005,81,24.0,1.5597659473370362,84.47938725779193,44,False,-0.0080978640956549,85.35721474503778,0.7893376726484393,1.0,0.648,1.2330864313766572,1.1582838826763515,-0.0020938407100186077,0.22847210016062752,2.6743555987897745,10875.680460735362,15.968110198799234,39.47237839941986,0.04092077719673782,0.5952075610841622,1.8177240286719039,3095.781,330.0
B0005,82,24.0,1.5594815668184234,84.46398475974311,43,False,-0.0087053872305406,85.08140769162564,0.8175758721865655,1.0,0.656,1.2278348036508822,1.1661333900107067,-0.0021266757915646786,0.2314217062849809,2.6430294964336345,10866.273248378073,16.05129949029376,40.03754146951368,0.04112573502631007,0.5952405875017754,1.8179607964048694,3094.328,330.0
